Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,CustomerStoreDistance
1/2/2008 1:48,309,SE11 4EA,SW1P 3AU,555,15,6,1,2,Yes,120,Yes,2035.845279
1/2/2008 1:49,305,EC1N 7TR,SW1P 3AU,495,15,6,1,2,Yes,40,Yes,2674.334497
1/2/2008 1:50,291,N7 6AR,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,1548.785976
1/2/2008 1:51,26,SW8 1XX,SE1 2BN,325,15,4,1,2,No,40,No,4349.860343
1/2/2008 1:59,1,SE26 5QF,SE8 3JD,370,15,4,1,1.5,Yes,40,Yes,6629.262176
1/2/2008 2:00,368,SW4 6DZ,SW12 9HD,595,15,6,2,2,No,300,No,2836.093264
1/2/2008 2:01,309,SE1 1NH,SE1 2BN,555,15,6,1,2,Yes,120,Yes,1488.722943
1/2/2008 2:06,162,EC1N 8JJ,NW5 2QH,365,15,5,1,2,Yes,40,No,3824.012814
1/2/2008 2:08,299,EC4A 4DH,SE1 2BN,490,15,6,1,1.5,No,80,Yes,2942.895343
1/2/2008 2:16,7,EC4Y 8DT,SW1P 3AU,490,15,4,1,1.5,Yes,300,Yes,2262.243577
1/2/2008 2:16,148,N1 2DU,E2 0RY,380,15,5,1,1.5,Yes,80,No,4068.946792
1/2/2008 2:21,293,NW1 4EE,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,2709.982288
1/2/2008 2:36,200,EC2A 3JL,SW1P 3AU,510,15,5,2,1.5,Yes,300,No,4304.775023
1/2/2008 2:37,61,SE25 6EF,SE8 3JD,460,15,4,2,1.5,No,120,Yes,9860.345684
1/2/2008 2:37,175,SE25 4LX,CR7 8LE,515,15,5,1,2,No,300,Yes,1862.169971
1/2/2008 2:49,149,E14 8DU,E2 0RY,450,15,5,1,1.5,Yes,120,Yes,2076.099468
1/2/2008 3:03,148,W1D 6DJ,NW5 2QH,380,15,5,1,1.5,Yes,80,No,4446.329947
1/2/2008 3:17,360,W1W 6PS,NW5 2QH,615,15,6,2,2,Yes,300,No,3483.324992
1/2/2008 3:34,198,SW4 7SQ,SW12 9HD,450,15,5,2,1.5,Yes,120,No,2835.092238
1/2/2008 3:44,57,SE24 9HU,SW12 9HD,400,15,4,2,1.5,No,40,Yes,3629.019151
1/2/2008 3:46,207,SE19 2EZ,SW12 9HD,540,15,5,2,1.5,No,300,Yes,5454.857652
1/2/2008 3:47,302,SE8 3JD,SE1 2BN,460,15,6,1,1.5,No,120,No,3598.768262
1/2/2008 3:47,349,SE25 6NJ,SE8 3JD,560,15,6,2,1.5,No,120,Yes,10550.46753
1/2/2008 3:54,64,SE21 7BJ,SW12 9HD,470,15,4,2,1.5,No,300,No,4523.123368
1/2/2008 3:57,77,KT2 5EE,KT2 5AU,485,15,4,2,2,No,120,Yes,628.6827499
1/2/2008 3:59,61,SW19 5BA,KT2 5AU,460,15,4,2,1.5,No,120,Yes,5964.788764
1/2/2008 4:06,54,KT2 5AU,W4 3PH,430,15,4,2,1.5,Yes,120,No,7582.732555
1/2/2008 4:25,7,E14 6JP,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,3393.042587
1/2/2008 4:32,63,SW13 9LW,W4 3PH,520,15,4,2,1.5,No,300,Yes,2420.261556
1/2/2008 4:59,211,EC2A 4NE,SW1P 3AU,505,15,5,2,2,Yes,80,Yes,4214.477904
1/2/2008 5:01,346,SE26 5HB,CR7 8LE,450,15,6,2,1.5,No,40,No,4440.688235
1/2/2008 5:04,27,SW11 5RD,SW1V 4QQ,415,15,4,1,2,No,80,Yes,2864.251386
1/2/2008 5:07,338,W1U 2QU,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,2415.460619
1/2/2008 5:08,22,NW1 1BX,NW5 2QH,405,15,4,1,2,Yes,120,No,2358.776166
1/2/2008 5:18,310,N5 1EA,N17 6QA,505,15,6,1,2,Yes,120,No,4312.167436
1/2/2008 5:21,207,WC2E 7LJ,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,1230.045934
1/2/2008 5:23,209,SW12 9HD,SW1V 4QQ,465,15,5,2,2,Yes,40,Yes,5363.19168
1/2/2008 5:31,70,CR0 6BR,SW18 1NN,455,15,4,2,2,Yes,120,No,12103.88004
1/2/2008 5:45,297,NW1 1BX,SW1P 3AU,450,15,6,1,1.5,No,40,Yes,3252.479823
1/2/2008 5:47,3,WC2H 9EP,SE1 2BN,410,15,4,1,1.5,Yes,80,Yes,4232.094162
1/2/2008 6:01,310,WC1N 3AR,SW1V 4QQ,505,15,6,1,2,Yes,120,No,3804.214636
1/2/2008 6:04,348,SE10 9NW,SE8 3JD,490,15,6,2,1.5,No,80,No,1506.280518
1/2/2008 6:20,302,SE16 5EJ,SE1 2BN,460,15,6,1,1.5,No,120,No,2552.296417
1/2/2008 6:20,69,TW10 6RN,SW18 1NN,505,15,4,2,2,Yes,120,Yes,6926.292226
1/2/2008 6:23,72,N1 0RW,SW1P 3AU,515,15,4,2,2,Yes,300,No,3993.935403
1/2/2008 6:36,80,N22 7AY,N17 6QA,495,15,4,2,2,No,300,No,4178.70949
1/2/2008 6:41,349,KT6 4AG,SW18 1NN,560,15,6,2,1.5,No,120,Yes,10612.69136
1/2/2008 6:46,69,SE1 4JU,SW1P 3AU,505,15,4,2,2,Yes,120,Yes,2652.108595
1/2/2008 6:52,32,SE25 6EB,CR7 8LE,445,15,4,1,2,No,300,No,1289.502617
1/2/2008 7:00,291,EC1V 2QH,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,3411.394583
1/2/2008 7:05,364,WC2R 3LD,SW1P 3AU,515,15,6,2,2,No,80,No,1755.129625
1/2/2008 7:06,302,SE1 3XB,E2 0RY,460,15,6,1,1.5,No,120,No,4037.736495
1/2/2008 7:11,350,WC1E 7DH,SW1V 4QQ,510,15,6,2,1.5,No,120,No,3408.22021
1/2/2008 7:34,4,WC1R 4PF,NW5 2QH,360,15,4,1,1.5,Yes,80,No,3719.93172
1/2/2008 7:37,154,SE24 0NG,SW1V 4QQ,320,15,5,1,1.5,No,40,No,5061.662178
1/2/2008 7:41,297,E3 2DA,E2 0RY,450,15,6,1,1.5,No,40,Yes,1084.914743
1/2/2008 7:42,317,WC2N 6NE,SW1P 3AU,535,15,6,1,2,No,120,Yes,917.1177678
1/2/2008 7:42,78,TW1 3AW,W4 3PH,435,15,4,2,2,No,120,No,5000.964807
1/2/2008 7:45,158,SE1 2LN,E2 0RY,380,15,5,1,1.5,No,120,No,3575.84074
1/2/2008 7:48,168,EC2M 7QN,E2 0RY,485,15,5,1,2,Yes,300,No,2791.286621
1/2/2008 7:58,308,KT1 3DS,KT2 5AU,485,15,6,1,2,Yes,80,No,1443.71777
1/2/2008 7:59,13,E1W 2NE,SE8 3JD,410,15,4,1,1.5,No,120,Yes,3237.30289
1/2/2008 8:03,302,WC2H 9EP,SW1V 4QQ,460,15,6,1,1.5,No,120,No,2824.41994
1/2/2008 8:06,66,N1 2NA,E2 0RY,395,15,4,2,2,Yes,40,No,4292.733977
1/2/2008 8:07,195,E1 7RQ,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,4419.726915
1/2/2008 8:07,301,N16 8RY,NW5 2QH,510,15,6,1,1.5,No,120,Yes,3850.665527
1/2/2008 8:11,222,N5 2LL,E2 0RY,455,15,5,2,2,No,120,No,4963.153232
1/2/2008 8:15,337,W1T 5DU,NW5 2QH,520,15,6,2,1.5,Yes,40,Yes,3084.101328
1/2/2008 8:18,198,W4 5TF,W4 3PH,450,15,5,2,1.5,Yes,120,No,1280.931302
1/2/2008 8:21,160,E1 4TP,E2 0RY,440,15,5,1,1.5,No,300,No,1143.788879
1/2/2008 8:21,316,E9 7HJ,SE1 2BN,465,15,6,1,2,No,80,No,4522.621917
1/2/2008 8:34,156,NW5 2QH,NW5 2QH,360,15,5,1,1.5,No,80,No,0
1/2/2008 8:45,312,SE22 0RR,SW12 9HD,565,15,6,1,2,Yes,300,No,6165.853388
1/2/2008 8:50,296,EC1V 4PH,SE1 2BN,540,15,6,1,1.5,Yes,300,No,3685.394144
1/2/2008 8:58,208,E14 4PH,E2 0RY,490,15,5,2,1.5,No,300,No,3209.978972
1/2/2008 9:02,30,E1 4AA,E2 0RY,385,15,4,1,2,No,120,No,782.1828431
1/2/2008 9:04,24,NW1 4EA,SW1V 4QQ,465,15,4,1,2,Yes,300,No,3983.725016
1/2/2008 9:07,317,W1T 4LZ,NW5 2QH,535,15,6,1,2,No,120,Yes,3534.975106
1/2/2008 9:09,71,N1 7LB,E2 0RY,565,15,4,2,2,Yes,300,Yes,3187.858999
1/2/2008 9:09,176,N16 8RY,N17 6QA,465,15,5,1,2,No,300,No,4241.520718
1/2/2008 9:20,317,W1D 5BE,SW1V 4QQ,535,15,6,1,2,No,120,Yes,2666.635333
1/2/2008 9:35,149,SE25 6EB,CR7 8LE,450,15,5,1,1.5,Yes,120,Yes,1289.502617
1/2/2008 9:38,353,E13 0AD,E7 8NW,545,15,6,2,2,Yes,40,Yes,1700.916518
1/2/2008 9:47,146,EC2A 3PE,SE1 2BN,340,15,5,1,1.5,Yes,40,No,3004.680515
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,No,1745.569248
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,No,1745.569248
1/2/2008 10:02,19,NW3 1HE,W10 6HQ,435,15,4,1,2,Yes,80,Yes,4802.180859
1/2/2008 10:03,318,E14 8EZ,E2 0RY,485,15,6,1,2,No,120,No,2424.680804
1/2/2008 10:07,14,W1D 5BH,NW5 2QH,360,15,4,1,1.5,No,120,No,4300.634488
1/2/2008 10:11,348,W1F 9QP,NW5 2QH,490,15,6,2,1.5,No,80,No,4209.101804
1/2/2008 10:11,55,W1T 1UT,SW1P 3AU,540,15,4,2,1.5,Yes,300,Yes,1762.554113
1/2/2008 10:30,168,SE1 8HA,SW1V 4QQ,485,15,5,1,2,Yes,300,No,3085.216686
1/2/2008 10:34,317,EC4A 3JB,SE1 2BN,535,15,6,1,2,No,120,Yes,3084.089817
1/2/2008 10:37,211,EC3M 7HR,E2 0RY,505,15,5,2,2,Yes,80,Yes,3236.870711
1/2/2008 10:38,207,WC2E 8BT,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,1426.215271
1/2/2008 10:40,308,SW4 7SQ,SW12 9HD,485,15,6,1,2,Yes,80,No,2835.092238
1/2/2008 10:45,291,SE26 5QF,CR7 8LE,510,15,6,1,1.5,Yes,80,Yes,4241.093373
1/2/2008 10:45,357,WC2E 7DN,SW1V 4QQ,605,15,6,2,2,Yes,120,Yes,2930.775495
1/2/2008 10:49,293,W1K 4PU,SW1V 4QQ,530,15,6,1,1.5,Yes,120,Yes,2451.123212
1/2/2008 10:50,292,E2 9LY,SE1 2BN,460,15,6,1,1.5,Yes,80,No,3656.546595
1/2/2008 10:52,301,KT1 3DS,W4 3PH,510,15,6,1,1.5,No,120,Yes,8550.575302
1/2/2008 11:08,8,N1 2TB,E2 0RY,440,15,4,1,1.5,Yes,300,No,3767.699696
1/2/2008 11:22,79,SE25 5EU,CR7 8LE,545,15,4,2,2,No,300,Yes,2049.408207
1/2/2008 11:28,346,SW1A 2DD,SW1V 4QQ,450,15,6,2,1.5,No,40,No,2220.585959
1/2/2008 11:33,213,W1G 0PP,SW1V 4QQ,525,15,5,2,2,Yes,120,Yes,2875.03913
1/2/2008 11:36,79,WC1H 8BS,SW1V 4QQ,545,15,4,2,2,No,300,Yes,4392.613459
1/2/2008 11:36,207,N7 9EF,NW5 2QH,540,15,5,2,1.5,No,300,Yes,1102.190546
1/2/2008 11:51,19,N4 2DE,NW5 2QH,435,15,4,1,2,Yes,80,Yes,3558.098931
1/2/2008 11:53,167,SW1W 8EZ,SW18 1NN,535,15,5,1,2,Yes,300,Yes,4725.99799
1/2/2008 12:01,152,EC2A 4RD,SE1 2BN,460,15,5,1,1.5,Yes,300,No,2866.923438
1/2/2008 12:01,153,WC2R 3LD,SW1P 3AU,370,15,5,1,1.5,No,40,Yes,1755.129625
1/2/2008 12:14,15,EC3A 8EP,E2 0RY,470,15,4,1,1.5,No,300,Yes,2906.524041
1/2/2008 12:15,207,W1S 2AT,NW5 2QH,540,15,5,2,1.5,No,300,Yes,4299.101418
1/2/2008 12:15,350,E1 8AZ,SW1P 3AU,510,15,6,2,1.5,No,120,No,4290.981473
1/2/2008 12:32,200,SW1W 8BU,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,861.2293539
1/2/2008 12:33,293,N1 3PB,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,3364.43175
1/2/2008 12:35,216,WC2H 9EW,SW1V 4QQ,535,15,5,2,2,Yes,300,No,2910.803326
1/2/2008 12:44,64,WC2H 0EA,SW1V 4QQ,470,15,4,2,1.5,No,300,No,2933.443369
1/2/2008 12:44,61,WC1B 5BP,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,2165.629701
1/2/2008 12:56,207,SE1 1NA,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,2825.344758
1/2/2008 13:05,61,EC2M 7QN,E2 0RY,460,15,4,2,1.5,No,120,Yes,2791.286621
1/2/2008 13:09,293,SE20 7EU,CR7 8LE,530,15,6,1,1.5,Yes,120,Yes,3385.050073
1/2/2008 13:12,163,N2 0NW,N3 1DH,455,15,5,1,2,Yes,80,Yes,2564.656897
1/2/2008 13:23,365,SW4 0JL,SW18 1NN,585,15,6,2,2,No,120,Yes,4100.56996
1/2/2008 13:24,300,W4 5LF,W4 3PH,440,15,6,1,1.5,No,80,No,1621.774645
1/2/2008 13:28,347,SE16 4NB,SE1 2BN,540,15,6,2,1.5,No,80,Yes,658.559033
1/2/2008 13:29,165,W1W 8QG,SW1V 4QQ,475,15,5,1,2,Yes,120,Yes,2974.421624
1/2/2008 13:32,312,W12 9ER,SW18 1NN,565,15,6,1,2,Yes,300,No,5676.529926
1/2/2008 13:33,168,W1F 8SR,SW1P 3AU,485,15,5,1,2,Yes,300,No,1707.566983
1/2/2008 13:43,354,SE17 2DN,SW1V 4QQ,495,15,6,2,2,Yes,40,No,3514.643794
1/2/2008 13:50,356,W1B 5PX,NW5 2QH,535,15,6,2,2,Yes,80,No,4244.19804
1/2/2008 13:53,362,WC1X 8PN,SE1 2BN,475,15,6,2,2,No,40,No,3858.297293
1/2/2008 13:57,365,E15 4PT,SE8 3JD,585,15,6,2,2,No,120,Yes,6418.166716
1/2/2008 14:22,209,E12 6PH,E2 0RY,465,15,5,2,2,Yes,40,Yes,6847.079962
1/2/2008 14:26,193,E2 0JD,E2 0RY,440,15,5,2,1.5,Yes,40,Yes,395.1063148
1/2/2008 14:28,56,SW2 1HE,SW18 1NN,490,15,4,2,1.5,Yes,300,No,5456.675178
1/2/2008 14:30,7,NW5 2QH,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,0
1/2/2008 14:54,317,N19 5DF,N17 6QA,535,15,6,1,2,No,120,Yes,6008.348359
1/2/2008 15:02,55,SE27 9ND,SW12 9HD,540,15,4,2,1.5,Yes,300,Yes,4030.070099
1/2/2008 15:03,174,E1 7LS,E2 0RY,405,15,5,1,2,No,120,No,2524.131534
1/2/2008 15:03,11,W1G 8PJ,NW5 2QH,390,15,4,1,1.5,No,80,Yes,3649.52997
1/2/2008 15:08,56,WC2N 6NE,SE1 2BN,490,15,4,2,1.5,Yes,300,No,3801.388299
1/2/2008 15:13,361,W1K 5RE,SW1P 3AU,525,15,6,2,2,No,40,Yes,1944.855007
1/2/2008 15:14,355,SE10 9PD,E2 0RY,585,15,6,2,2,Yes,80,Yes,5724.071977
1/2/2008 15:18,302,WC1B 3BA,NW5 2QH,460,15,6,1,1.5,No,120,No,3736.799299
1/2/2008 15:27,296,SE1 1HR,SE1 2BN,540,15,6,1,1.5,Yes,300,No,1537.84297
1/2/2008 15:27,317,W1F 9SF,SW1V 4QQ,535,15,6,1,2,No,120,Yes,2538.814093
1/2/2008 15:31,19,EC1N 6SJ,SE1 2BN,435,15,4,1,2,Yes,80,Yes,3293.573439
1/2/2008 15:32,219,WC1N 2PB,SW1P 3AU,485,15,5,2,2,No,80,Yes,2617.745022
1/2/2008 15:42,215,NW1 4BX,SW1V 4QQ,585,15,5,2,2,Yes,300,Yes,4347.773338
1/2/2008 15:42,15,WC2H 9EB,SE1 2BN,470,15,4,1,1.5,No,300,Yes,4122.673404
1/2/2008 15:50,301,E1 4TP,E2 0RY,510,15,6,1,1.5,No,120,Yes,1143.788879
1/2/2008 16:04,316,EC4V 4EG,SW1P 3AU,465,15,6,1,2,No,80,No,2209.926017
1/2/2008 16:08,195,EC1N 7TR,SE1 2BN,480,15,5,2,1.5,Yes,80,Yes,3605.787709
1/2/2008 16:14,164,NW8 8EP,NW5 2QH,405,15,5,1,2,Yes,80,No,3748.758728
1/2/2008 16:21,297,SE11 6HS,SE1 2BN,450,15,6,1,1.5,No,40,Yes,3142.55708
1/2/2008 16:22,70,W1D 7HS,NW5 2QH,455,15,4,2,2,Yes,120,No,4493.484283
1/2/2008 16:37,197,N1 0AX,SW1P 3AU,500,15,5,2,1.5,Yes,120,Yes,4034.17662
1/2/2008 16:39,215,SE8 3NT,SE1 2BN,585,15,5,2,2,Yes,300,Yes,3712.147222
1/2/2008 16:49,32,SW4 7EX,SW1V 4QQ,445,15,4,1,2,No,300,No,3500.188138
1/2/2008 16:54,304,EC1M 6DR,SW1P 3AU,520,15,6,1,1.5,No,300,No,2884.970884
1/2/2008 17:01,344,EC4V 2BA,E2 0RY,590,15,6,2,1.5,Yes,300,No,3838.164275
1/2/2008 17:04,307,SE8 3JD,E2 0RY,535,15,6,1,2,Yes,80,Yes,5299.557057
1/2/2008 17:04,63,E1W 2RW,SE1 2BN,520,15,4,2,1.5,No,300,Yes,1022.988758
1/2/2008 17:14,320,SE1 8NL,SW1P 3AU,545,15,6,1,2,No,300,No,1864.815272
1/2/2008 17:17,293,HA5 5PW,N3 1DH,530,15,6,1,1.5,Yes,120,Yes,12897.83625
1/2/2008 17:19,60,SE19 2AE,CR7 8LE,390,15,4,2,1.5,No,80,No,2570.620548
1/2/2008 17:30,317,EC4R 9AY,E2 0RY,535,15,6,1,2,No,120,Yes,3367.677093
1/2/2008 17:33,80,W1H 7AF,W10 6HQ,495,15,4,2,2,No,300,No,3808.959963
1/2/2008 17:34,165,W4 3PH,W4 3PH,475,15,5,1,2,Yes,120,Yes,0
1/2/2008 17:44,361,N19 5DF,N3 1DH,525,15,6,2,2,No,40,Yes,5499.325504
1/2/2008 17:45,194,WC2E 7NA,SW1P 3AU,390,15,5,2,1.5,Yes,40,No,1200.730195
1/2/2008 18:02,307,SE1 8TB,SW1P 3AU,535,15,6,1,2,Yes,80,Yes,1457.18633
1/2/2008 18:52,195,SW4 7EX,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,4555.058068
1/2/2008 18:57,304,E2 9BU,E2 0RY,520,15,6,1,1.5,No,300,No,933.6471496
1/2/2008 19:01,151,E2 8DA,E2 0RY,510,15,5,1,1.5,Yes,300,Yes,2214.172532
1/2/2008 19:09,56,WC2H 9NY,SW1V 4QQ,490,15,4,2,1.5,Yes,300,No,2719.765615
1/2/2008 19:09,17,WC2B 5EL,NW5 2QH,395,15,4,1,2,Yes,40,Yes,3921.896098
1/2/2008 19:17,203,E1 0LA,SE8 3JD,460,15,5,2,1.5,No,80,Yes,3931.221693
1/2/2008 19:20,207,SW3 6NJ,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,1726.05475
1/2/2008 19:28,292,WC1H 8BS,NW5 2QH,460,15,6,1,1.5,Yes,80,No,2751.288062
1/2/2008 19:31,337,EC2M 4NR,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,2650.801577
1/2/2008 19:37,345,SE27 9ND,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,7981.790526
1/2/2008 19:37,318,SE1 2UP,SW1P 3AU,485,15,6,1,2,No,120,No,3712.910583
1/2/2008 19:39,168,WC2R 3LD,SW1V 4QQ,485,15,5,1,2,Yes,300,No,3303.907535
1/2/2008 19:49,78,WC1R 4PZ,SW1P 3AU,435,15,4,2,2,No,120,No,2263.01414
1/2/2008 20:01,200,SW1V 1DX,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,521.5985046
1/2/2008 20:22,221,W1F 0TT,NW5 2QH,505,15,5,2,2,No,120,Yes,4112.313704
1/2/2008 20:24,27,EC4M 7DZ,SW1P 3AU,415,15,4,1,2,No,80,Yes,2635.118593
1/2/2008 20:30,4,WC1N 3AR,SW1V 4QQ,360,15,4,1,1.5,Yes,80,No,3804.214636
1/2/2008 20:45,291,NW1 1TP,SW1V 4QQ,510,15,6,1,1.5,Yes,80,Yes,5012.040802
1/2/2008 20:46,31,E2 0JD,SE1 2BN,495,15,4,1,2,No,300,Yes,3389.983038
1/2/2008 20:50,173,N1 1QN,SW1P 3AU,455,15,5,1,2,No,120,Yes,4543.521322
1/2/2008 20:56,338,EC1A 9LB,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,2723.803407
1/2/2008 20:57,349,SE11 4DJ,SW1V 4QQ,560,15,6,2,1.5,No,120,Yes,2563.330061
1/2/2008 21:00,363,SE21 7BJ,CR7 8LE,565,15,6,2,2,No,80,Yes,5655.232268
1/2/2008 21:00,342,E1 0ND,E2 0RY,530,15,6,2,1.5,Yes,120,No,1770.187843
1/2/2008 21:07,316,W1F 0TT,SW1P 3AU,465,15,6,1,2,No,80,No,1509.860921
1/2/2008 21:07,55,W1G 0PP,NW5 2QH,540,15,4,2,1.5,Yes,300,Yes,3912.713253
1/2/2008 21:33,293,SE19 2EZ,SW12 9HD,530,15,6,1,1.5,Yes,120,Yes,5454.857652
1/2/2008 21:34,310,WC1N 3NB,NW5 2QH,505,15,6,1,2,Yes,120,No,3473.450878
1/2/2008 21:35,1,SW15 1JN,SW18 1NN,370,15,4,1,1.5,Yes,40,Yes,1354.465208
1/2/2008 21:40,351,NW10 4UA,W4 3PH,620,15,6,2,1.5,No,300,Yes,5840.822202
1/2/2008 21:56,71,WC2R 1AP,SW1V 4QQ,565,15,4,2,2,Yes,300,Yes,3351.455952
1/2/2008 21:57,15,N1 7TA,NW5 2QH,470,15,4,1,1.5,No,300,Yes,3711.330354
1/2/2008 22:00,359,W1B 5DL,NW5 2QH,665,15,6,2,2,Yes,300,Yes,4495.211897
1/2/2008 22:09,308,SE14 6AF,E2 0RY,485,15,6,1,2,Yes,80,No,6021.144409
1/2/2008 22:18,291,SE1 8DP,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,2508.805493
1/2/2008 22:27,310,SW9 8HH,SW12 9HD,505,15,6,1,2,Yes,120,No,3255.619142
1/2/2008 22:30,364,N5 2LL,N17 6QA,515,15,6,2,2,No,80,No,4198.010124
1/2/2008 22:35,289,KT2 6LQ,SW18 1NN,470,15,6,1,1.5,Yes,40,Yes,8522.634863
1/2/2008 22:37,152,NW1 8NY,W10 6HQ,460,15,5,1,1.5,Yes,300,No,5502.056525
1/2/2008 22:37,21,SE1 7PZ,SW1V 4QQ,455,15,4,1,2,Yes,120,Yes,2413.779195
1/2/2008 22:38,315,W1M 7FB,NW5 2QH,515,15,6,1,2,No,80,Yes,3483.102066
1/2/2008 22:40,366,SE26 4QB,SW12 9HD,535,15,6,2,2,No,120,No,6745.86666
1/2/2008 22:42,21,E14 4PH,E2 0RY,455,15,4,1,2,Yes,120,Yes,3209.978972
1/2/2008 22:43,303,N7 0BP,E2 0RY,570,15,6,1,1.5,No,300,Yes,6292.703791
1/2/2008 22:44,213,NW1 2HH,SW1P 3AU,525,15,5,2,2,Yes,120,Yes,2973.188524
1/2/2008 22:45,166,W1T 1QY,NW5 2QH,425,15,5,1,2,Yes,120,No,3696.280563
1/2/2008 22:51,319,SW3 2DY,SW1P 3AU,595,15,6,1,2,No,300,Yes,2783.259241
1/2/2008 22:52,289,EC4Y 1AA,SW1V 4QQ,470,15,6,1,1.5,Yes,40,Yes,3511.454542
1/2/2008 22:54,152,W1S 1PD,SW1P 3AU,460,15,5,1,1.5,Yes,300,No,1605.236743
1/2/2008 22:55,338,CR0 6TP,SW18 1NN,470,15,6,2,1.5,Yes,40,No,12074.30019
1/2/2008 22:58,24,W11 2QA,W10 6HQ,465,15,4,1,2,Yes,300,No,879.0176335
1/2/2008 23:09,214,SW7 4TE,SW1P 3AU,475,15,5,2,2,Yes,120,No,3675.815556
1/2/2008 23:17,173,W1W 7LQ,SW1V 4QQ,455,15,5,1,2,No,120,Yes,3053.416611
1/2/2008 23:17,311,WC1X 8PN,SW1P 3AU,615,15,6,1,2,Yes,300,Yes,2560.128903
1/2/2008 23:18,342,W1W 6BA,NW5 2QH,530,15,6,2,1.5,Yes,120,No,3396.833967
1/2/2008 23:19,55,EC4R 0AN,E2 0RY,540,15,4,2,1.5,Yes,300,Yes,3643.792118
1/2/2008 23:20,77,SE17 2DN,SW1P 3AU,485,15,4,2,2,No,120,Yes,2875.484307
1/2/2008 23:22,316,SW1H 0DB,SW1V 4QQ,465,15,6,1,2,No,80,No,1325.461806
1/2/2008 23:27,173,W1F 9UN,SW1V 4QQ,455,15,5,1,2,No,120,Yes,2437.722913
1/2/2008 23:28,364,SE5 8RS,SW1P 3AU,515,15,6,2,2,No,80,No,4139.217317
1/2/2008 23:30,357,KT1 2RF,W4 3PH,605,15,6,2,2,Yes,120,Yes,8859.778609
1/2/2008 23:31,54,SE26 4QY,CR7 8LE,430,15,4,2,1.5,Yes,120,No,4471.856102
1/2/2008 23:35,54,E16 1EN,E7 8NW,430,15,4,2,1.5,Yes,120,No,3239.713722
1/2/2008 23:35,310,TW10 7DB,W4 3PH,505,15,6,1,2,Yes,120,No,5619.696878
1/2/2008 23:40,317,EC1A 9PT,SW1P 3AU,535,15,6,1,2,No,120,Yes,2754.701617
1/2/2008 23:44,56,SE1 8NL,SW1V 4QQ,490,15,4,2,1.5,Yes,300,No,3270.10902
1/2/2008 23:53,29,N13 4JD,NW5 2QH,435,15,4,1,2,No,120,Yes,7993.277738
1/2/2008 23:57,72,E2 8QY,E2 0RY,515,15,4,2,2,Yes,300,No,1387.32152
1/2/2008 23:57,363,SE1 8SW,SE1 2BN,565,15,6,2,2,No,80,Yes,3017.457539
1/3/2008 0:00,64,N1 8LU,NW5 2QH,470,15,4,2,1.5,No,300,No,3007.811497
1/3/2008 0:01,214,NW3 1HE,NW5 2QH,475,15,5,2,2,Yes,120,No,2827.091969
1/3/2008 0:07,315,EC4V 2BA,SE1 2BN,515,15,6,1,2,No,80,Yes,2103.429818
1/3/2008 0:09,24,SE10 8JL,E2 0RY,465,15,4,1,2,Yes,300,No,6196.329559
1/3/2008 0:18,290,SW19 3NW,SW18 1NN,420,15,6,1,1.5,Yes,40,No,5501.348289
1/3/2008 0:23,203,SW9 8HH,SW12 9HD,460,15,5,2,1.5,No,80,Yes,3255.619142
1/3/2008 0:25,56,W1H 4HX,SW1P 3AU,490,15,4,2,1.5,Yes,300,No,3162.76904
1/3/2008 0:25,7,EC1N 8QS,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,4037.065518
1/3/2008 0:26,316,W1W 6PS,NW5 2QH,465,15,6,1,2,No,80,No,3483.324992
1/3/2008 0:37,164,W1T 3PG,SW1V 4QQ,405,15,5,1,2,Yes,80,No,3031.769945
1/3/2008 0:41,207,SW1H 9BP,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,1421.820312
1/3/2008 0:52,291,EC3N 2AE,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,1381.413769
